1,0.003913,656,141
2,0.00617,191,141
3,0.007555,656,141
4,0.011664,656,141
5,0.014617,191,141
6,0.018389,656,141
7,0.019258,656,141
8,0.021152,656,141
9,0.025192,191,141
10,0.029089,191,141
11,0.032034,37,141
12,0.032681,435,141
13,0.035549,656,141
14,0.036321,37,141
15,0.03875,191,141
16,0.04104,191,141
17,0.0483,37,141
18,0.050656,656,141
19,0.056602,191,141
19,0.054243,37,302
21,0.054465,656,141
22,0.057356,1004,141
23,0.069279,435,141
24,0.060994,37,141
22,0.064355,37,302
26,0.06956,37,141
27,0.073516,37,141
28,0.073488,1004,141
29,0.086244,37,141
30,0.081638,37,141
31,0.081289,37,141
32,0.089017,37,141
33,0.094407,37,141
34,0.093714,1004,141
35,0.100024,435,141
36,0.108472,435,141
37,0.116756,191,141
38,0.105978,1004,141
39,0.110934,37,141
40,0.114063,656,141
41,0.118224,656,141
36,0.118514,37,302
43,0.117828,191,141
44,0.126081,37,141
45,0.125135,37,141
39,0.131195,37,302
47,0.130071,656,141
48,0.146548,1004,141
49,0.13753,37,141
50,0.14265,37,141
51,0.145954,191,141
42,0.175033,37,302
53,0.149475,191,141
54,0.153155,37,141
55,0.176937,656,141
56,0.180943,656,141
57,0.181973,656,141
52,0.166845,37,302
59,0.162983,656,141
60,0.169643,656,141
61,0.171232,656,141
62,0.179082,656,141
63,0.184502,435,141
54,0.183219,37,302
65,0.189873,435,141
55,0.199553,37,302
67,0.201741,191,141
56,0.21022,37,302
69,0.203915,1004,141
70,0.205124,37,141
71,0.218142,191,141
60,0.220058,37,302
73,0.230949,435,141
74,0.21333,191,141
75,0.236311,1004,141
66,0.245494,37,302
77,0.239099,191,141
72,0.22927,37,302
79,0.233161,37,141
80,0.254109,37,141
75,0.259342,37,302
82,0.246937,37,141
76,0.24944,37,302
84,0.25324,191,141
79,0.256301,37,302
86,0.263482,191,141
83,0.263867,37,302
88,0.264874,191,141
88,0.267112,37,302
90,0.267263,191,141
91,0.287316,37,141
92,0.283257,191,141
93,0.295159,191,141
94,0.284177,191,141
95,0.287831,191,141
96,0.299836,191,141
97,0.303649,656,141
98,0.307202,656,141
99,0.306887,191,141
100,0.310712,37,141
