1,0.001406,267,205
2,0.00228,267,130
3,0.003106,57,130
4,0.003814,267,130
5,0.005721,110,16
6,0.006624,110,16
7,0.007326,267,205
8,0.007931,124,385
9,0.00991,57,194
10,0.010433,57,194
11,0.011348,110,16
12,0.011533,124,194
13,0.013515,110,194
14,0.013274,57,194
15,0.013852,124,194
16,0.015659,110,194
17,0.017606,124,194
18,0.017746,110,194
19,0.019513,124,16
20,0.02091,124,16
21,0.020249,110,385
22,0.022273,124,194
23,0.0241,57,194
24,0.023778,124,194
25,0.025203,124,194
26,0.025649,267,130
27,0.026952,57,194
28,0.028314,124,16
29,0.028474,267,205
30,0.030292,57,194
31,0.030002,124,194
32,0.03277,57,194
33,0.034697,124,194
34,0.035014,124,385
35,0.038166,124,194
36,0.037821,124,194
37,0.03851,57,194
38,0.037032,124,194
39,0.040979,110,385
40,0.040729,110,194
41,0.041243,57,194
42,0.046092,124,194
43,0.041982,110,194
44,0.043896,124,194
45,0.044339,124,194
46,0.046599,124,194
47,0.047074,124,194
48,0.049177,110,194
49,0.04957,110,194
50,0.05105,110,194
51,0.052761,124,16
52,0.05531,124,16
53,0.05907,124,16
54,0.057601,124,16
55,0.058956,124,16
56,0.057782,124,16
57,0.058694,124,16
58,0.063379,124,194
59,0.061801,110,194
60,0.06472,124,194
61,0.062477,124,194
62,0.072051,110,194
63,0.067111,57,385
64,0.066607,124,194
65,0.07322,124,16
66,0.072391,124,16
67,0.077428,124,16
68,0.077542,124,16
69,0.08916,124,16
70,0.081349,57,194
71,0.080071,124,16
72,0.083004,124,16
73,0.084939,124,16
74,0.083657,124,16
75,0.083771,124,16
76,0.085161,110,194
77,0.088191,124,16
78,0.086079,124,16
79,0.087824,124,16
80,0.089882,110,385
81,0.093646,124,16
82,0.093203,124,16
83,0.100275,110,16
83,0.10363,124,16
85,0.098699,267,130
85,0.128131,124,16
86,0.103965,124,16
86,0.105243,124,16
89,0.103712,110,16
88,0.108927,124,16
89,0.107121,124,16
90,0.113039,124,16
93,0.109252,110,194
94,0.114224,110,194
93,0.11601,124,16
94,0.118256,124,16
97,0.118206,124,16
97,0.120923,124,16
99,0.113346,124,16
100,0.118069,110,16
