1,0.022503,3791,7152
2,0.045962,377,4839
3,0.070862,377,4839
4,0.084597,2704,4839
5,0.112634,377,4839
6,0.131241,377,4839
7,0.150716,377,4839
8,0.180497,3791,7152
9,0.199276,377,4839
10,0.219817,377,7152
11,0.241936,377,4839
12,0.255973,6834,4839
13,0.283146,377,4839
14,0.295232,377,7152
15,0.323102,377,4839
16,0.334158,377,4839
17,0.403105,377,4839
17,0.395394,377,379
19,0.434751,2704,7152
20,0.44228,377,4839
21,0.458806,377,4839
22,0.479493,377,4839
22,0.502421,377,379
24,0.51554,377,7152
25,0.548091,377,4839
26,0.566867,377,4839
27,0.660271,377,4839
28,0.610265,377,4839
29,0.635088,377,4839
30,0.658987,377,4839
31,0.672851,377,4839
32,0.738485,6834,4839
33,0.780505,3791,7152
34,0.785304,377,4839
33,0.804215,377,379
34,0.832015,377,379
37,0.852141,6834,4839
38,0.898821,6834,4839
37,0.897542,377,379
40,0.954812,6834,4839
38,0.956594,377,379
42,0.965424,377,4839
43,1.01132,377,4839
41,1.01691,377,379
45,1.04584,377,4839
46,1.12842,377,4839
47,1.11284,377,4839
48,1.1755,377,7152
49,1.13536,377,4839
50,1.16186,377,4839
51,1.1894,377,4839
50,1.2189,377,379
51,1.27366,377,379
51,1.26492,377,379
52,1.29686,377,379
56,1.41416,377,4839
57,1.37139,377,7152
55,1.38323,377,379
56,1.43083,377,379
57,1.53204,377,379
59,1.4686,377,379
62,1.52667,6834,4839
63,1.51943,377,4839
64,1.5436,377,4839
65,1.64136,377,4839
66,1.66174,6834,4839
67,1.68331,377,4839
66,1.86349,377,379
69,1.82402,377,4839
70,1.77915,6834,4839
69,1.87899,377,379
72,1.82889,377,4839
70,1.86039,377,379
74,1.9469,6834,4839
75,2.00654,377,4839
76,1.97029,6834,4839
77,2.00705,6834,4839
78,2.00643,377,4839
79,2.03704,6834,4839
80,2.05768,377,4839
81,2.11922,6834,4839
82,2.12571,6834,4839
81,2.20597,377,379
84,2.26525,6834,4839
85,2.2668,6834,4839
86,2.25063,377,4839
87,2.3397,377,4839
85,2.31636,377,379
89,2.32479,6834,4839
90,2.39086,377,7152
91,2.40203,6834,4839
92,2.41182,6834,4839
93,2.51391,377,4839
94,2.5773,6834,4839
95,2.68858,6834,4839
96,2.58545,6834,4839
97,2.60425,6834,4839
98,2.6518,6834,4839
99,2.67984,6834,4839
100,2.68212,377,4839
