1,0.017084,2947,2157
2,0.032629,2947,2157
3,0.044257,3995,2157
4,0.056853,3351,2157
5,0.075914,3351,2157
6,0.088808,3995,2157
7,0.0987,2967,2157
8,0.128746,3995,2157
9,0.155423,4593,2157
10,0.180633,4593,2157
11,0.186437,2947,2157
12,0.176001,4593,2157
13,0.20839,3995,2157
14,0.204418,3995,2157
15,0.22501,2947,2157
16,0.237538,2947,2157
17,0.248236,3351,2157
18,0.296374,2947,2157
19,0.296842,2967,2157
20,0.317815,2947,2157
21,0.321454,4593,2157
22,0.363261,2947,2157
23,0.317738,3351,2157
24,0.321338,2947,2157
25,0.430719,3351,2157
26,0.375628,2947,2157
27,0.353106,3351,2157
28,0.358761,2947,2157
29,0.397404,2947,2157
30,0.39124,2947,2157
31,0.398058,2947,2157
32,0.413596,2947,2157
33,0.445231,2947,2157
34,0.457388,2947,2157
35,0.512231,2947,2157
36,0.499711,2947,2157
37,0.495714,2947,2157
38,0.503577,2947,2157
39,0.520857,2947,2157
40,0.533563,2947,2157
41,0.545931,2947,2157
42,0.556054,2947,2157
43,0.568044,2947,2157
44,0.583609,2947,2157
45,0.619034,2947,2157
46,0.622474,2947,2157
47,0.655041,4593,2157
48,0.64985,2947,2157
49,0.681393,2947,2157
50,0.671483,2947,2157
51,0.690978,2947,2157
52,0.698767,2947,2157
53,0.705364,2947,2157
54,0.714965,2947,2157
55,0.727107,2947,2157
56,0.738598,2947,2157
57,0.755713,2947,2157
58,0.770758,2947,2157
59,0.781546,2947,2157
60,0.788361,2947,2157
61,0.811168,2947,2157
62,0.814167,2947,2157
63,0.829365,2947,2157
64,0.853492,2947,2157
65,0.897841,2947,2157
66,0.912317,2947,2157
67,0.929805,2947,2157
68,0.947951,2947,2157
69,0.955865,2947,2157
70,0.971848,2947,2157
71,0.978267,2947,2157
72,1.00486,2947,2157
73,1.03024,2947,2157
74,1.02351,2947,2157
75,1.04587,2947,2157
76,1.0511,2947,2157
77,1.06392,2947,2157
78,1.08499,2947,2157
79,1.09123,2947,2157
80,1.10635,2947,2157
81,1.16971,2947,2157
82,1.12526,2947,2157
83,1.14036,2947,2157
84,1.17494,2947,2157
85,1.16847,2947,2157
86,1.20088,2947,2157
87,1.21069,2947,2157
88,1.23105,2947,2157
89,1.24933,2947,2157
90,1.24842,2947,2157
91,1.28176,2947,2157
92,1.27619,2947,2157
93,1.34937,4593,2157
94,1.31547,2947,2157
95,1.3273,2947,2157
96,1.34848,2947,2157
97,1.35159,2947,2157
98,1.36503,2947,2157
99,1.45101,2947,2157
100,1.40221,2947,2157
