0,0.005226,589,116
0,0.004617,489,116
0,0.007858,589,116
0,0.01049,489,116
2,0.012377,589,721
0,0.01474,589,116
0,0.015466,589,116
0,0.018345,489,116
0,0.020677,589,116
0,0.02364,615,116
3,0.025969,589,721
0,0.026802,489,116
0,0.028722,615,116
0,0.030828,589,116
4,0.034142,589,721
4,0.036401,589,721
0,0.039041,615,116
0,0.043325,615,116
0,0.044729,615,116
0,0.047171,489,116
0,0.050749,466,116
0,0.050656,615,116
0,0.052881,489,116
0,0.056129,466,116
0,0.059832,466,116
0,0.061865,589,116
6,0.062343,589,721
0,0.065792,466,116
0,0.067966,466,116
0,0.069558,589,116
0,0.072936,466,116
0,0.074148,589,116
0,0.081681,441,116
0,0.085957,615,116
0,0.090905,615,116
0,0.090445,615,116
0,0.09112,589,116
8,0.09416,589,721
0,0.0981,589,116
0,0.097499,466,116
0,0.102082,615,116
0,0.103255,589,116
0,0.108324,589,116
0,0.111518,589,116
0,0.124669,466,116
0,0.11592,615,116
0,0.116567,615,116
11,0.118251,589,721
0,0.121681,615,116
0,0.123946,615,116
0,0.129769,615,116
0,0.130209,615,116
0,0.142345,615,116
0,0.135943,615,116
0,0.13863,615,116
0,0.143958,615,116
0,0.144299,441,116
0,0.156747,466,116
0,0.145521,615,116
0,0.150906,441,116
0,0.157757,615,116
0,0.15641,615,116
0,0.163796,615,116
0,0.163645,466,116
0,0.174406,466,116
15,0.200632,589,721
0,0.175922,489,116
0,0.183515,615,116
0,0.188294,615,116
0,0.187237,489,116
0,0.194214,615,116
0,0.189457,441,116
0,0.198808,441,116
0,0.195618,615,116
0,0.218004,615,116
0,0.209334,615,116
0,0.20505,615,116
0,0.233291,489,116
0,0.215268,615,116
0,0.211704,615,116
0,0.218521,466,116
0,0.223342,589,116
0,0.224595,615,116
0,0.225087,589,116
0,0.237663,441,116
0,0.231106,615,116
0,0.236049,441,116
0,0.24203,615,116
0,0.244546,615,116
0,0.253667,615,116
0,0.248252,441,116
0,0.251012,589,116
0,0.25301,615,116
0,0.270419,615,116
0,0.2698,466,116
0,0.268909,615,116
0,0.268606,615,116
0,0.272069,441,116
0,0.280102,615,116
0,0.278908,489,116
