1,0.005085,299,275
2,0.001813,313,275
3,0.003145,313,275
4,0.004289,360,54
5,0.006024,316,275
6,0.005222,316,275
7,0.007067,316,395
8,0.007881,299,275
9,0.009947,316,275
10,0.010402,299,275
11,0.011221,313,275
12,0.01141,316,275
13,0.012482,316,275
14,0.014049,299,275
15,0.014373,313,275
16,0.014966,313,275
17,0.017788,313,395
18,0.018619,313,275
19,0.018498,316,395
20,0.019259,313,275
21,0.020294,313,275
22,0.021801,313,275
23,0.023963,313,275
24,0.027613,299,395
25,0.025442,313,395
26,0.02556,313,275
27,0.026583,313,395
28,0.027473,313,395
29,0.030231,313,275
30,0.030525,299,275
31,0.032386,316,275
32,0.031822,313,275
33,0.039544,313,395
34,0.035371,299,275
35,0.039419,299,395
36,0.039917,313,275
37,0.037469,313,275
38,0.041161,313,275
39,0.039527,316,275
40,0.040598,313,275
41,0.043881,313,275
42,0.043273,313,275
43,0.045128,313,395
44,0.04766,299,275
45,0.045624,313,275
46,0.059276,313,395
47,0.055512,299,275
48,0.047648,313,275
49,0.056825,316,395
50,0.051613,299,275
51,0.055518,299,395
52,0.050582,313,395
53,0.056871,260,275
54,0.063943,299,275
55,0.061373,299,275
56,0.05993,299,275
57,0.057258,313,275
58,0.061331,299,395
59,0.061393,316,275
60,0.062577,299,275
61,0.063928,299,275
62,0.076075,313,275
63,0.074159,299,395
64,0.081665,313,275
65,0.071673,299,275
66,0.071939,316,275
67,0.074329,299,275
68,0.075168,299,275
69,0.074603,299,275
70,0.0741,316,193
71,0.077956,299,275
72,0.077357,299,275
73,0.07905,260,275
74,0.081888,299,395
75,0.081139,299,193
76,0.084119,299,275
77,0.08773,299,275
78,0.096235,316,193
79,0.10663,260,275
80,0.094117,299,275
81,0.096259,299,275
82,0.08939,313,275
83,0.088963,313,275
84,0.09302,299,395
85,0.090217,299,275
86,0.097772,313,275
87,0.099824,313,395
88,0.103777,313,275
89,0.105236,316,275
90,0.104836,299,395
91,0.111482,313,275
92,0.101876,316,275
93,0.098678,299,275
94,0.10843,299,275
95,0.101787,313,275
96,0.111482,313,275
97,0.111704,313,275
98,0.114531,313,395
99,0.12174,299,275
100,0.114429,299,275
