1,0.000134,1,4
0,7e-05,2,4
1,0.000138,3,4
2,7.7e-05,1,4
0,0.000141,2,4
2,5.3e-05,1,4
2,5.4e-05,1,4
0,6.4e-05,2,4
2,6.2e-05,1,4
2,6.2e-05,1,4
2,6e-05,1,4
2,9.3e-05,1,4
2,0.000107,1,4
2,9.3e-05,1,4
2,9.3e-05,1,4
1,0.000204,3,4
2,0.000103,1,4
2,0.000147,1,4
0,0.000125,2,4
1,0.000148,3,4
0,0.000124,2,4
0,0.000114,2,4
2,0.000124,1,4
2,0.000141,1,4
2,9.7e-05,1,4
2,0.000186,1,4
2,0.000141,1,4
2,0.000142,1,4
2,0.00013,1,4
2,0.000103,1,4
2,0.000118,1,4
2,0.000139,1,4
2,0.000153,1,4
0,0.000129,2,4
1,0.000147,3,4
2,0.000165,1,4
2,0.000134,1,4
2,0.000129,1,4
2,0.000143,1,4
2,0.00022,1,4
2,0.000192,1,4
2,0.000229,1,4
0,0.00023,2,4
2,0.000198,1,4
2,0.000227,1,4
1,0.000238,3,4
0,0.000175,2,4
2,0.000257,1,4
1,0.000175,3,4
2,0.000175,1,4
0,0.000184,2,4
1,0.000243,3,4
2,0.000218,1,4
1,0.000179,3,4
2,0.000261,1,4
2,0.000269,1,4
1,0.000222,3,4
0,0.000176,2,4
2,0.000166,1,4
0,0.000206,2,4
2,0.000166,1,4
2,0.000159,1,4
0,0.000177,2,4
1,0.00017,3,4
0,0.000249,2,4
2,0.000224,1,4
2,0.000309,1,4
2,0.000308,1,4
2,0.000214,1,4
1,0.000217,3,4
2,0.000277,1,4
2,0.000199,1,4
0,0.00026,2,4
2,0.000233,1,4
2,0.0002,1,4
2,0.000201,1,4
2,0.000251,1,4
2,0.000193,1,4
2,0.000194,1,4
0,0.000228,2,4
0,0.000196,2,4
2,0.000193,1,4
0,0.000218,2,4
0,0.000233,2,4
2,0.0002,1,4
2,0.0002,1,4
0,0.000274,2,4
2,0.000211,1,4
1,0.000208,3,4
1,0.000217,3,4
1,0.00026,3,4
2,0.00022,1,4
2,0.000199,1,4
2,0.000235,1,4
2,0.000237,1,4
0,0.000213,2,4
2,0.000204,1,4
2,0.000219,1,4
2,0.000226,1,4
0,0.000225,2,4
