1,0.000303,11,2
2,0.000363,14,8
3,0.000446,14,8
4,0.000354,13,8
5,0.000329,14,2
6,0.000405,13,8
7,0.000368,12,2
8,0.00047,13,2
9,0.000631,13,2
10,0.000516,14,2
11,0.000638,13,15
12,0.00075,12,18
13,0.000733,12,8
14,0.000858,4,2
15,0.000919,11,2
16,0.000918,12,2
17,0.001082,12,2
18,0.001048,11,2
19,0.001156,13,2
20,0.001208,4,2
21,0.00127,12,2
22,0.001321,13,2
23,0.001525,12,2
24,0.001308,13,2
25,0.001481,14,15
26,0.001408,12,2
27,0.001586,12,2
28,0.001679,13,2
29,0.001761,11,2
30,0.001475,4,8
31,0.00162,4,2
32,0.001815,14,2
33,0.00204,11,2
34,0.001915,11,15
35,0.002011,13,17
36,0.002009,14,17
37,0.002329,12,2
38,0.002159,13,2
39,0.002896,12,2
40,0.002371,4,2
41,0.002803,4,15
42,0.002559,14,15
43,0.002504,14,15
44,0.002995,13,2
45,0.00287,12,2
46,0.002948,14,17
47,0.002809,11,15
48,0.003269,14,2
49,0.002992,13,2
50,0.002741,12,2
51,0.003217,14,17
52,0.002804,11,2
53,0.00299,14,15
54,0.003135,11,2
55,0.003163,12,2
56,0.003404,12,2
57,0.003619,14,15
58,0.003492,13,15
59,0.003179,14,2
60,0.003601,12,15
61,0.00356,14,15
62,0.004043,14,15
63,0.003701,11,2
64,0.003376,11,2
65,0.003795,14,2
66,0.004236,13,2
67,0.004222,11,15
68,0.003894,14,15
69,0.003857,14,17
70,0.004296,12,17
71,0.00407,4,8
72,0.004857,11,2
73,0.004825,4,2
74,0.004606,12,2
75,0.004415,14,2
76,0.005034,14,18
77,0.004949,14,15
78,0.004497,14,2
79,0.004669,13,15
80,0.005324,13,2
81,0.005183,4,8
82,0.005833,11,15
83,0.004748,14,18
84,0.005155,12,2
85,0.005426,14,2
86,0.005356,13,2
87,0.005677,13,15
88,0.005277,14,15
89,0.005275,14,2
90,0.005724,13,15
91,0.00531,13,2
92,0.005431,13,2
93,0.006411,12,15
94,0.005747,12,15
95,0.005591,11,2
96,0.00558,14,2
97,0.006087,13,15
98,0.00571,13,2
99,0.006153,14,17
100,0.006667,12,2
